SubDistrictId,SubDistrictNameTH,SubDistrictNameEN,SubDistrictCamelCase,ZipCode,DistrictId,DistrictNameTH,DistrictNameEN,DistrictNameCamelCase,ProvinceId,ProvinceNameTH,ProvinceNameEN,ProvinceCamelCase
520101,เวียงเหนือ สวนดอก สบตุ๋ย อยู่นอก1 ตำบล คือหัวเ*,,,52000,5201,เมืองลำปาง,Mueang Lampang,MueangLampang,52,ลำปาง,Lampang,Lampang
160104,โก่งธนู,Kong Thanu,KongThanu,13240,1601,เมืองลพบุรี,Mueang Lop Buri,MueangLopBuri,16,ลพบุรี,Lop Buri,LopBuri
241103,บางเล่า,Bang Lao,BangLao,,2411,คลองเขื่อน,Khlong Khuean,KhlongKhuean,24,ฉะเชิงเทรา,Chachoengsao,Chachoengsao
700703,หนองโพ,Nong Pho,NongPho,70120,7007,โพธาราม,Photharam,Photharam,70,ราชบุรี,Ratchaburi,Ratchaburi
150107,มหาดไทย,Mahatthai,Mahatthai,14000,1501,เมืองอ่างทอง,Mueang Ang Thong,MueangAngThong,15,อ่างทอง,Ang Thong,AngThong
141510,บ้านขวาง,Ban Khwang,BanKhwang,13150,1415,มหาราช,Maha Rat,MahaRat,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,PhraNakhonSiAyutthaya
730308,ท่าพระยา,Tha Phraya,ThaPhraya,73120,7303,นครชัยศรี,Nakhon Chai Si,NakhonChaiSi,73,นครปฐม,Nakhon Pathom,NakhonPathom
560307,เวียง,Wiang,Wiang,,5603,เชียงคำ,Mueang Phayao,MueangPhayao,56,พะเยา,Phayao,Phayao
760115,สำมะโรง,Sam Marong,SamMarong,76000,7601,เมืองเพชรบุรี,Mueang Phetchaburi,MueangPhetchaburi,76,เพชรบุรี,Phetchaburi,Phetchaburi
150611,สี่ร้อย,Si Roi,SiRoi,14110,1506,วิเศษชัยชาญ,Wiset Chai Chan,WisetChaiChan,15,อ่างทอง,Ang Thong,AngThong
900308,ขุนตัดหวาย,Khun Tat Wai,KhunTatWai,90130,9003,จะนะ,Chana,Chana,90,สงขลา,Songkhla,Songkhla
570710,แม่ไร่,Mae Rai,MaeRai,57240,5707,แม่จัน,Mae Chan,MaeChan,57,เชียงราย,Chiang Rai,ChiangRai
730321,บางแก้วฟ้า,Bang Kaeo Fa,BangKaeoFa,73120,7303,นครชัยศรี,Nakhon Chai Si,NakhonChaiSi,73,นครปฐม,Nakhon Pathom,NakhonPathom
150305,บางเสด็จ,Bang Sadet,BangSadet,14130,1503,ป่าโมก,Pa Mok,PaMok,15,อ่างทอง,Ang Thong,AngThong
140715,พุทเลา,Phut Lao,PhutLao,13220,1407,บางปะหัน,Bang Pahan,BangPahan,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,PhraNakhonSiAyutthaya
150602,ศาลเจ้าโรงทอง,San Chao Rong Thong,SanChaoRongThong,14110,1506,วิเศษชัยชาญ,Wiset Chai Chan,WisetChaiChan,15,อ่างทอง,Ang Thong,AngThong
150303,สายทอง,Sai Thong,SaiThong,14130,1503,ป่าโมก,Pa Mok,PaMok,15,อ่างทอง,Ang Thong,AngThong
110105,ท้ายบ้านใหม่,,,10290,1101,เมืองสมุทรปราการ,Mueang Samut Prakan,MueangSamutPrakan,11,สมุทรปราการ,Samut Prakarn,SamutPrakarn
140908,พระแก้ว,Phra Kaeo,PhraKaeo,13140,1409,ภาชี,Phachi,Phachi,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,PhraNakhonSiAyutthaya
860402,ขันเงิน,Khan Ngoen,KhanNgoen,86110,8604,หลังสวน,Lang Suan,LangSuan,86,ชุมพร,Chumphon,Chumphon
140801,ผักไห่,Phak Hai,PhakHai,13120,1408,ผักไห่,Phak Hai,PhakHai,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,PhraNakhonSiAyutthaya
140613,บ้านแป้ง,Ban Paeng,BanPaeng,,1406,บางปะอิน,Bang Pa-in,BangPaIn,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,PhraNakhonSiAyutthaya
610404,หนองสรวง,Nong Suang,NongSuang,61110,6104,หนองฉาง,Nong Chang,NongChang,61,อุทัยธานี,Uthai Thani,UthaiThani
350101,ในเมือง,Nai Mueang,NaiMueang,35000,3501,เมืองยโสธร,Mueang Yasothon,MueangYasothon,35,ยโสธร,Yasothon,Yasothon
170107,จักรสีห์,Chaksi,Chaksi,16000,1701,เมืองสิงห์บุรี,Mueang Sing Buri,MueangSingBuri,17,สิงห์บุรี,Sing Buri,SingBuri
920110,โคกหล่อ,Khok Lo,KhokLo,92000,9201,เมืองตรัง,Mueang Trang,MueangTrang,92,ตรัง,Trang,Trang
130112,บางกะดี,Bang Kadi,BangKadi,12000,1301,เมืองปทุมธานี,Mueang Pathum Thani,MueangPathumThani,13,ปทุมธานี,Pathum Thani,PathumThani
240107,คลองจุกกระเฌอ,Khlong Chuk Khachoe,KhlongChukKhachoe,24000,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,MueangChachoengsao,24,ฉะเชิงเทรา,Chachoengsao,Chachoengsao
490605,ดงหมู,Dong Mu,DongMu,49150,4906,ว่านใหญ่,Wan Yai,WanYai,49,มุกดาหาร,Mukdahan,Mukdahan
710513,หวายเหนียว,Wai Niao,WaiNiao,71120,7105,ท่ามะกา,Tha Maka,ThaMaka,71,กาญจนบุรี,Kanchanaburi,Kanchanaburi
940507,กระเสาะ,Kraso,Kraso,94140,9405,มายอ,Mayo,Mayo,94,ปัตตานี,Pattani,Pattani
920801,นาโยงเหนือ,Na Yong Nuea,NaYongNuea,,9208,นาโยง,Na Yong,NaYong,92,ตรัง,Trang,Trang
930104,ท่ามิหรำ,Tha Mi Ram,ThaMiRam,93000,9301,เมืองพัทลุง,Mueang Phatthalung,MueangPhatthalung,93,พัทลุง,Phatthalung,Phatthalung
900201,จะทิ้งพระ,Cha Thing Phra,ChaThingPhra,90190,9002,สทิงพระ,Sathing Phra,SathingPhra,90,สงขลา,Songkhla,Songkhla
240106,บางไผ่,Bang Phai,BangPhai,24000,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,MueangChachoengsao,24,ฉะเชิงเทรา,Chachoengsao,Chachoengsao
170504,พิกุลทอง,Phikun Thong,PhikunThong,16140,1705,ท่าช้าง,Tha Chang,ThaChang,17,สิงห์บุรี,Sing Buri,SingBuri
140502,วัดยม,Wat Yom,WatYom,13250,1405,บางบาล,Bang Ban,BangBan,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,PhraNakhonSiAyutthaya
160612,โพนทอง,Phon Thong,PhonThong,15110,1606,บ้านหมี่,Ban Mi,BanMi,16,ลพบุรี,Lop Buri,LopBuri
141401,คานหาม,Khan Ham,KhanHam,13210,1414,อุทัย,Uthai,Uthai,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,PhraNakhonSiAyutthaya
700903,วัดเพลง,Wat Phleng,WatPhleng,70170,7009,วัดเพลง,Wat Phleng,WatPhleng,70,ราชบุรี,Ratchaburi,Ratchaburi
450101,ในเมือง,Nai Mueang,NaiMueang,45000,4501,เมืองร้อยเอ็ด,Mueang Roi Et,MueangRoiEt,45,ร้อยเอ็ด,Roi Et,RoiEt
730604,บางกระทึก,Bang Krathuek,BangKrathuek,73210,7306,สามพราน,Sam Phran,SamPhran,73,นครปฐม,Nakhon Pathom,NakhonPathom
140202,จำปา,Champa,Champa,,1402,ท่าเรือ,Tha Ruea,ThaRuea,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,PhraNakhonSiAyutthaya
160125,ถนนใหญ่,Thanon Yai,ThanonYai,15000,1601,เมืองลพบุรี,Mueang Lop Buri,MueangLopBuri,16,ลพบุรี,Lop Buri,LopBuri
720109,พิหารแดง,Phihan Daeng,PhihanDaeng,72000,7201,เมืองสุพรรณบุรี,Mueang Saphan Buri,MueangSaphanBuri,72,สุพรรณบุรี,Suphan Buri,SuphanBuri
120104,บางกระสอ,Bang Kraso,BangKraso,11000,1201,เมืองนนทบุรี,Mueang Nonthaburi,MueangNonthaburi,12,นนทบุรี,Nonthaburi,Nonthaburi
190608,บ้านครัว,Ban Khrua,BanKhrua,18270,1906,บ้านหมอ,Ban Mo,BanMo,19,สระบุรี,Saraburi,Saraburi
901404,บ้านหาร,Ban Han,BanHan,,9014,บางกล่ำ,Bang Klam,BangKlam,90,สงขลา,Songkhla,Songkhla
141506,โรงช้าง,Rong Chang,RongChang,13150,1415,มหาราช,Maha Rat,MahaRat,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,PhraNakhonSiAyutthaya
510106,ริมปิง,Rim Ping,RimPing,51000,5101,เมืองลำพูน,Mueang Lamphun,MueangLamphun,51,ลำพูน,Lamphun,Lamphun
200504,หนองกะขะ,Nong Kakha,NongKakha,20160,2005,พานทอง,Phan Thong,PhanThong,20,ชลบุรี,Chon Buri,ChonBuri
501508,สันผักหวาน,San Phak Wan,SanPhakWan,50230,5015,หางดง,Hang Dong,HangDong,50,เชียงใหม่,Chiang Mai,ChiangMai
941005,ระแว้ง,Rawaeng,Rawaeng,94160,9410,ยะรัง,Yarang,Yarang,94,ปัตตานี,Pattani,Pattani
140415,กกแก้วบูรพา,Kok Kaeo Burapha,KokKaeoBurapha,13190,1404,บางไทร,Bang Sai,BangSai,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,PhraNakhonSiAyutthaya
240104,คลองนา,Khlong Na,KhlongNa,24000,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,MueangChachoengsao,24,ฉะเชิงเทรา,Chachoengsao,Chachoengsao
451601,โพธิ์ทอง,Pho Thong,PhoThong,,4516,ศรีสมเด็จ,Si Somdet,SiSomdet,45,ร้อยเอ็ด,Roi Et,RoiEt
501911,สันทราย,San Sai,SanSai,,5019,สารภี,Saraphi,Saraphi,50,เชียงใหม่,Chiang Mai,ChiangMai
801602,หน้าสตน,Na Saton,NaSaton,80170,8016,หัวไทร,Hua Sai,HuaSai,80,นครศรีธรรมราช,Nakhon Si Thammarat,NakhonSiThammarat
600117,บึงเสนาท,Bueng Senat,BuengSenat,60000,6001,เมืองนครสวรรค์,Mueang Nakhon Sawan,MueangNakhonSawan,60,นครสวรรค์,Nakhon Sawan,NakhonSawan
730609,ท่าตลาด,Tha Talat,ThaTalat,73110,7306,สามพราน,Sam Phran,SamPhran,73,นครปฐม,Nakhon Pathom,NakhonPathom
101101,ลาดกระบัง,,,10520,1011,เขต ลาดกระบัง,Lat Krabang,LatKrabang,10,กรุงเทพมหานคร,Bangkok,Bangkok
300107,ปรุใหญ่,Pru Yai,PruYai,30000,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MueangNakhonRatchasima,30,นครราชสีมา,Nakhon Ratchasima,NakhonRatchasima
140406,บางยี่โท,Bang Yitho,BangYitho,13190,1404,บางไทร,Bang Sai,BangSai,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,PhraNakhonSiAyutthaya
140509,น้ำเต้า,Namtao,Namtao,13250,1405,บางบาล,Bang Ban,BangBan,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,PhraNakhonSiAyutthaya
501907,หนองผึ้ง,Nong Phueng,NongPhueng,50140,5019,สารภี,Saraphi,Saraphi,50,เชียงใหม่,Chiang Mai,ChiangMai
141502,กะทุ่ม,Kathum,Kathum,13150,1415,มหาราช,Maha Rat,MahaRat,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,PhraNakhonSiAyutthaya
191303,ผึ้งรวง,Phueng Ruang,PhuengRuang,,1913,เฉลิมพระเกียรติ,Chaloem Phra Kiet,ChaloemPhraKiet,19,สระบุรี,Saraburi,Saraburi
200110,หนองไม้แดง,Nong Mai Daeng,NongMaiDaeng,20000,2001,เมืองชลบุรี,Mueang Chon Buri,MueangChonBuri,20,ชลบุรี,Chon Buri,ChonBuri
150507,จำลอง,Chamlong,Chamlong,14150,1505,แสวงหา,Sawaeng Ha,SawaengHa,15,อ่างทอง,Ang Thong,AngThong
700806,ป่าไก่,Pa Kai,PaKai,70140,7008,ปากท่อ,Pak Tho,PakTho,70,ราชบุรี,Ratchaburi,Ratchaburi
141206,หัวเวียง,Hua Wiang,HuaWiang,13110,1412,เสนา,Sena,Sena,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,PhraNakhonSiAyutthaya
600104,แควใหญ่,Khwae Yai,KhwaeYai,60000,6001,เมืองนครสวรรค์,Mueang Nakhon Sawan,MueangNakhonSawan,60,นครสวรรค์,Nakhon Sawan,NakhonSawan
311001,ลำปลายมาศ,Lam Plai Mat,LamPlaiMat,31130,3110,ลำปลายมาศ,Lam Plai Mat,LamPlaiMat,31,บุรีรัมย์,Buri Ram,BuriRam
240211,สาวชะโงก,Sao Cha-Ngo,SaoChaNgo,24110,2402,บางคล้า,Bang Khla,BangKhla,24,ฉะเชิงเทรา,Chachoengsao,Chachoengsao
670304,ฝายนาแซง,Fai Na Saeng,FaiNaSaeng,67110,6703,หล่มสัก,Lom Sak,LomSak,67,เพชรบูรณ์,Phetchabun,Phetchabun
140117,คลองสวนพลู,Khlong Suan Phu,KhlongSuanPhu,13000,1401,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,PhraNakhonSiAyutthaya,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,PhraNakhonSiAyutthaya
760203,บางเค็ม,Bang Khem,BangKhem,76140,7602,เขาย้อย,Khao Yoi,KhaoYoi,76,เพชรบุรี,Phetchaburi,Phetchaburi
740308,เจ็ดริ้ว,Chet Rio,ChetRio,74120,7403,บ้านแพ้ว,Ban Phaeo,BanPhaeo,74,สมุทรสาคร,Samut Sakhon,SamutSakhon
700119,พงสวาย,Phong Sawai,PhongSawai,70000,7001,เมืองราชบุรี,Mueang Ratchaburi,MueangRatchaburi,70,ราชบุรี,Ratchaburi,Ratchaburi
700805,ปากท่อ,Pak Tho,PakTho,70140,7008,ปากท่อ,Pak Tho,PakTho,70,ราชบุรี,Ratchaburi,Ratchaburi
610507,หมกแถว,Mok Thaeo,MokThaeo,61130,6105,หนองขาหย่าง,Nong Khayang,NongKhayang,61,อุทัยธานี,Uthai Thani,UthaiThani
150304,โรงช้าง,Rong Chang,RongChang,14130,1503,ป่าโมก,Pa Mok,PaMok,15,อ่างทอง,Ang Thong,AngThong
240504,คลองบ้านโพธิ์,Khlong Ban Pho,KhlongBanPho,24140,2405,บ้านโพธิ์,Ban Pho,BanPho,24,ฉะเชิงเทรา,Chachoengsao,Chachoengsao
700402,ประสาทสิทธิ์,Prasatsit,Prasatsit,70210,7004,ดำเนินสะดวก,Damnoen Saduak,DamnoenSaduak,70,ราชบุรี,Ratchaburi,Ratchaburi
901509,หัวเขา,Hua Khao,HuaKhao,,9015,สิงหนคร,Singhanakhon,Singhanakhon,90,สงขลา,Songkhla,Songkhla
760208,ห้วยโรง,Huai Rong,HuaiRong,76140,7602,เขาย้อย,Khao Yoi,KhaoYoi,76,เพชรบุรี,Phetchaburi,Phetchaburi
190304,โคกตูม,Khok Tum,KhokTum,18250,1903,หนองแค,Nong Khae,NongKhae,19,สระบุรี,Saraburi,Saraburi
710509,ดอนขมิ้น,Don Khamin,DonKhamin,71120,7105,ท่ามะกา,Tha Maka,ThaMaka,71,กาญจนบุรี,Kanchanaburi,Kanchanaburi
140505,มหาพราหมณ์,Mahaphram,Mahaphram,13250,1405,บางบาล,Bang Ban,BangBan,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,PhraNakhonSiAyutthaya
140203,ท่าหลวง,Tha Luang,ThaLuang,18270,1402,ท่าเรือ,Tha Ruea,ThaRuea,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,PhraNakhonSiAyutthaya
940504,กระหวะ,Krawa,Krawa,94190,9405,มายอ,Mayo,Mayo,94,ปัตตานี,Pattani,Pattani
730201,ทุ่งกระพังโหม,Thung Kraphang Hom,ThungKraphangHom,73140,7302,กำแพงแสน,Kamphaeng Saen,KamphaengSaen,73,นครปฐม,Nakhon Pathom,NakhonPathom
170407,โรงช้าง,Rong Chang,RongChang,16120,1704,พรหมบุรี,Phrom Buri,PhromBuri,17,สิงห์บุรี,Sing Buri,SingBuri
104001,บางแค,,,,1040,เขต บางแค,Bang Khae,BangKhae,10,กรุงเทพมหานคร,Bangkok,Bangkok
250805,บางกุ้ง,Bang Kung,BangKung,25140,2508,ศรีมหาโพธิ,Si Maha Phot,SiMahaPhot,25,ปราจีนบุรี,Prachin Buri,PrachinBuri
900804,กระแสสินธุ์,Krasae Sin,KrasaeSin,90270,9008,กระแสสินธุ์,Krasae Sin,KrasaeSin,90,สงขลา,Songkhla,Songkhla
150109,หัวไผ่,Hua Phai,HuaPhai,14000,1501,เมืองอ่างทอง,Mueang Ang Thong,MueangAngThong,15,อ่างทอง,Ang Thong,AngThong
140210,ท่าเจ้าสนุก,Tha Chao Sanuk,ThaChaoSanuk,13130,1402,ท่าเรือ,Tha Ruea,ThaRuea,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,PhraNakhonSiAyutthaya
730406,ดอนรวก,Don Ruak,DonRuak,73150,7304,ดอนตูม,Don Tum,DonTum,73,นครปฐม,Nakhon Pathom,NakhonPathom
120105,ท่าทราย,Tha Sai,ThaSai,11000,1201,เมืองนนทบุรี,Mueang Nonthaburi,MueangNonthaburi,12,นนทบุรี,Nonthaburi,Nonthaburi
130114,หลักหก,Lak Hok,LakHok,12000,1301,เมืองปทุมธานี,Mueang Pathum Thani,MueangPathumThani,13,ปทุมธานี,Pathum Thani,PathumThani
610202,ทุ่งนาไทย,Thung Na Thai,ThungNaThai,61120,6102,ทัพทัน,Thap Than,ThapThan,61,อุทัยธานี,Uthai Thani,UthaiThani
700122,บ้านไร่,Ban Rai,BanRai,70130,7001,เมืองราชบุรี,Mueang Ratchaburi,MueangRatchaburi,70,ราชบุรี,Ratchaburi,Ratchaburi
940403,บ้านนอก,Ban Nok,BanNok,94130,9404,ปะนาเระ,Panare,Panare,94,ปัตตานี,Pattani,Pattani
120301,บางม่วง,Bang Muang,BangMuang,11140,1203,บางใหญ่,Bang Yai,BangYai,12,นนทบุรี,Nonthaburi,Nonthaburi
331014,แต้,Tae,Tae,33120,3310,อุทุมพรพิสัย,Uthumphon Phisai,UthumphonPhisai,33,ศรีสะเกษ,Si Sa Ket,SiSaKet
700706,บ้านฆ้อง,Ban Khong,BanKhong,70120,7007,โพธาราม,Photharam,Photharam,70,ราชบุรี,Ratchaburi,Ratchaburi
940918,แหลมโพธิ์,Laem Pho,LaemPho,94150,9409,ยะหริ่ง,Yaring,Yaring,94,ปัตตานี,Pattani,Pattani
230203,หาดเล็ก,Hat Lek,HatLek,23110,2302,คลองใหญ่,Khlong Yai,KhlongYai,23,ตราด,Trat,Trat
